DUID,DATE,SCADAVALUE_sum,Participant,Station Name,Region,Dispatch Type,Category,Classification,Fuel Source - Primary,Fuel Source - Descriptor,Technology Type - Primary,Technology Type - Descriptor,Units,Aggregation,Reg Cap generation (MW),Max Cap generation (MW),Max ROC/Min generation,Reg Cap consumption (MW),Max Cap consumption (MW),Max ROC/Min consumption,Comments
SRSF1,2025-01-13,5686.2,Susan River Solar Pty Ltd as Trustee for Susan River Solar Trust,Susan River Solar Farm,QLD1,Generating Unit,Market ,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Flat panel,1-49,N,85.26,75,255,,,,
SRSF1,2025-01-14,3099.5,Susan River Solar Pty Ltd as Trustee for Susan River Solar Trust,Susan River Solar Farm,QLD1,Generating Unit,Market ,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Flat panel,1-49,N,85.26,75,255,,,,
SRSF1,2025-01-15,6891.7,Susan River Solar Pty Ltd as Trustee for Susan River Solar Trust,Susan River Solar Farm,QLD1,Generating Unit,Market ,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Flat panel,1-49,N,85.26,75,255,,,,
SRSF1,2025-01-16,6944.9,Susan River Solar Pty Ltd as Trustee for Susan River Solar Trust,Susan River Solar Farm,QLD1,Generating Unit,Market ,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Flat panel,1-49,N,85.26,75,255,,,,
SRSF1,2025-01-17,6472.4,Susan River Solar Pty Ltd as Trustee for Susan River Solar Trust,Susan River Solar Farm,QLD1,Generating Unit,Market ,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Flat panel,1-49,N,85.26,75,255,,,,
SRSF1,2025-01-18,3099.8,Susan River Solar Pty Ltd as Trustee for Susan River Solar Trust,Susan River Solar Farm,QLD1,Generating Unit,Market ,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Flat panel,1-49,N,85.26,75,255,,,,
SRSF1,2025-01-19,2854.3,Susan River Solar Pty Ltd as Trustee for Susan River Solar Trust,Susan River Solar Farm,QLD1,Generating Unit,Market ,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Flat panel,1-49,N,85.26,75,255,,,,
SRSF1,2025-01-20,2509.3,Susan River Solar Pty Ltd as Trustee for Susan River Solar Trust,Susan River Solar Farm,QLD1,Generating Unit,Market ,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Flat panel,1-49,N,85.26,75,255,,,,
SRSF1,2025-01-21,6828.4,Susan River Solar Pty Ltd as Trustee for Susan River Solar Trust,Susan River Solar Farm,QLD1,Generating Unit,Market ,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Flat panel,1-49,N,85.26,75,255,,,,
SRSF1,2025-01-22,7396.4,Susan River Solar Pty Ltd as Trustee for Susan River Solar Trust,Susan River Solar Farm,QLD1,Generating Unit,Market ,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Flat panel,1-49,N,85.26,75,255,,,,
SRSF1,2025-01-23,5094.4,Susan River Solar Pty Ltd as Trustee for Susan River Solar Trust,Susan River Solar Farm,QLD1,Generating Unit,Market ,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Flat panel,1-49,N,85.26,75,255,,,,
SRSF1,2025-01-24,8015.7,Susan River Solar Pty Ltd as Trustee for Susan River Solar Trust,Susan River Solar Farm,QLD1,Generating Unit,Market ,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Flat panel,1-49,N,85.26,75,255,,,,
SRSF1,2025-01-25,4080.8,Susan River Solar Pty Ltd as Trustee for Susan River Solar Trust,Susan River Solar Farm,QLD1,Generating Unit,Market ,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Flat panel,1-49,N,85.26,75,255,,,,
SRSF1,2025-01-26,3302.1,Susan River Solar Pty Ltd as Trustee for Susan River Solar Trust,Susan River Solar Farm,QLD1,Generating Unit,Market ,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Flat panel,1-49,N,85.26,75,255,,,,
SRSF1,2025-01-27,5158.4,Susan River Solar Pty Ltd as Trustee for Susan River Solar Trust,Susan River Solar Farm,QLD1,Generating Unit,Market ,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Flat panel,1-49,N,85.26,75,255,,,,
SRSF1,2025-01-28,6617.7,Susan River Solar Pty Ltd as Trustee for Susan River Solar Trust,Susan River Solar Farm,QLD1,Generating Unit,Market ,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Flat panel,1-49,N,85.26,75,255,,,,
SRSF1,2025-01-29,5943.68,Susan River Solar Pty Ltd as Trustee for Susan River Solar Trust,Susan River Solar Farm,QLD1,Generating Unit,Market ,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Flat panel,1-49,N,85.26,75,255,,,,
SRSF1,2025-01-30,5989.0,Susan River Solar Pty Ltd as Trustee for Susan River Solar Trust,Susan River Solar Farm,QLD1,Generating Unit,Market ,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Flat panel,1-49,N,85.26,75,255,,,,
SRSF1,2025-01-31,7043.4,Susan River Solar Pty Ltd as Trustee for Susan River Solar Trust,Susan River Solar Farm,QLD1,Generating Unit,Market ,Semi-Scheduled,Solar,Solar,Renewable,Photovoltaic Flat panel,1-49,N,85.26,75,255,,,,
STAN-1,2025-01-01,66734.41477,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-02,66769.22771,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-03,62239.95627,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-04,62210.76912,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-05,62012.32452,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-06,63853.46042,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-07,61929.99545,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-08,62546.36514,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-09,69096.9148,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-10,69786.69177,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-11,68852.85093,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-12,57876.91757,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-13,65000.0639,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-14,60179.75051,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-15,66291.64933,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-16,71458.29966,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-17,65563.43189,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-18,65442.25211,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-19,66341.13919,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-20,72850.95353,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-21,76230.4305,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-22,80951.67515,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-23,76233.89168,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-24,78510.84542,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-25,67027.13492,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-26,63138.50912,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-27,66780.36648,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-28,68213.39252,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-29,70303.85167,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-30,70941.56267,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-01-31,69372.8563,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-1,2025-02-01,240.03894,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,1,Y,365,385,77,,,,
STAN-2,2025-01-01,63590.87476,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-02,63413.82271,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-03,59122.19967,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-04,59056.84735,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-05,58867.61815,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-06,60492.7229,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-07,59764.77424,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-08,58378.08056,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-09,65243.75588,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-10,66832.1247,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-11,66785.18595,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-12,64328.83415,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-13,63954.14421,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-14,68574.66618,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-15,68172.08493,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-16,67921.86836,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-17,63216.94109,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-18,62242.62182,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-19,62429.3769,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-20,69560.79081,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-21,74404.06064,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-22,80424.42761,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-23,74041.24004,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-24,78822.48449,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-25,63666.2946,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-26,59725.60319,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-27,63376.0486,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-28,64795.45191,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-29,66140.27139,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-30,67568.46881,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-01-31,65858.29241,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-2,2025-02-01,239.76976,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,2,Y,365,385,77,,,,
STAN-3,2025-01-01,66723.94249,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-02,66624.8867,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-03,62229.70195,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-04,62198.46465,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-05,62012.88834,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-06,63857.04951,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-07,65363.4868,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-08,61643.40258,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-09,68590.62459,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-10,69787.84547,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-11,68831.57341,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-12,67239.73087,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-13,67673.20337,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-14,73268.77527,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-15,68546.78758999999,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-16,70753.37191,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-17,65632.23772,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-18,65474.3355,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-19,66322.83501,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-20,72813.44849,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-21,76262.71842,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-22,80949.91875,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-23,77161.02849,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-24,79376.16233,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-25,67069.92064,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-26,63181.91025,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-27,66747.77082,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-28,69963.18877,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-29,70318.68162,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-30,70933.00039,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-01-31,69382.40559,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-3,2025-02-01,240.1543,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,3,Y,365,385,77,,,,
STAN-4,2025-01-01,66741.87457,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,4,Y,365,385,77,,,,
STAN-4,2025-01-02,66582.30581,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,4,Y,365,385,77,,,,
STAN-4,2025-01-03,60924.99028,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,4,Y,365,385,77,,,,
STAN-4,2025-01-04,62259.31054,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,4,Y,365,385,77,,,,
STAN-4,2025-01-05,62003.92883,Stanwell Corporation Limited,Stanwell Power Station,QLD1,Generating Unit,Market,Scheduled,Fossil,Black Coal,Combustion,Steam Sub-Critical,4,Y,365,385,77,,,,
